time,x,y,z
63075,-.006,.006,.005
63093,.008,.023,-.003
63115,.021,.040,-.013
63134,.038,.054,-.012
63154,.046,.059,-.002
63171,.029,.051,.008
63193,.006,.037,.019
63213,-.016,.026,.034
63231,-.009,.017,.027
63250,.005,.012,.006
63271,-.018,.009,.000
63290,-.042,.005,.000
63311,-.029,.005,-.003
63329,.023,.007,-.003
63348,.050,.013,-.002
63369,-.004,.001,.000
63387,-.045,-.012,-.002
63411,-.012,-.010,-.012
63426,.019,.006,-.012
63445,.002,.012,-.001
63466,-.011,.027,.010
63486,-.004,.038,.025
63505,-.010,.043,.021
63524,-.027,.038,.002
63543,-.040,.034,-.007
63562,-.037,.032,-.011
63583,-.015,.033,-.014
63602,-.017,.023,-.002
63622,-.023,.016,.014
63641,-.010,.009,.014
63660,.008,.001,.011
63680,.006,-.004,.014
63697,-.020,-.015,.015
63719,-.023,-.021,.010
63739,.006,-.016,.000
63757,.021,-.012,-.003
63777,.010,-.018,-.002
63795,.013,-.017,-.001
63816,.013,-.017,.005
63836,-.004,-.024,.011
63855,-.012,-.027,.006
63872,-.009,-.017,.002
63892,.006,-.002,-.006
63911,.002,.009,-.009
63932,-.005,.012,-.019
63955,-.000,.018,-.030
63969,.002,.023,-.038
63990,-.004,.017,-.034
64011,.005,.017,-.035
64030,.019,.020,-.028
64051,.005,.017,-.017
64069,.011,.015,-.016
64089,.030,.021,-.017
64110,-.012,.012,-.006
64127,-.055,.005,.003
64147,-.062,.016,.010
64166,-.105,.026,.027
64187,-.276,.066,.034
64204,-.758,.093,.045
64225,-1.717,.183,.061
64246,-3.244,.266,.082
64265,-5.349,.332,.114
64284,-8.049,.308,.169
64307,-11.563,.083,.297
64323,-15.703,-.591,.418
64342,-18.715,-1.013,.538
64360,-19.192,-1.414,.671
64382,-17.168,-1.489,.766
64404,-11.833,-.849,.489
64420,-4.459,-.635,-.100
64441,1.891,-.579,-.589
64458,5.562,-.121,-.832
64479,6.068,.413,-.490
64498,5.642,.397,.116
64518,6.677,.420,.440
64543,10.422,.786,.311
64557,15.455,.145,-.199
64575,18.375,-.601,-.943
64609,19.567,-.029,-1.440
64622,18.068,1.009,-1.014
64661,12.507,1.048,-.282
64763,-3.973,.161,-.089
64780,-7.691,-.880,.177
64784,-7.370,-.877,.518
64788,-6.104,-.090,.171
64791,-9.728,-.015,.088
64794,-13.856,-.424,-.107
64818,-16.755,-1.213,.098
64872,-17.516,-1.478,.506
64879,-16.060,-1.252,.546
64882,-12.232,-.830,.152
64898,-6.196,-.519,-.288
64910,-.986,-.453,-.272
64927,1.340,.038,-.226
64948,1.534,.308,-.207
64968,.701,.180,.061
64984,1.062,-.006,.325
65005,3.076,.123,.445
65024,5.647,.540,.326
65046,8.063,.936,.004
65067,9.540,1.027,-.333
65084,9.973,1.089,-.464
65104,10.366,1.100,-.336
65122,11.623,.347,-.151
65143,12.734,-.530,-.327
65161,12.684,.436,-.877
65182,11.373,1.352,-1.151
65201,7.612,1.045,-.948
65225,3.593,.395,-.532
65239,1.522,-.002,-.117
65259,1.234,.280,-.192
65284,1.343,.272,-.421
65298,1.280,.250,-.300
65316,1.040,.220,-.031
65343,.591,.099,-.025
65356,.182,-.032,-.096
65375,.095,-.083,-.007
65397,.176,-.093,.058
65414,.181,-.120,.027
65433,.128,-.153,.034
65453,.111,-.137,.069
65472,.022,-.133,.069
65498,-.051,-.134,.065
65513,-.012,-.108,.069
65538,.063,-.071,.060
65557,.083,-.039,.052
65572,.050,-.012,.049
65597,.002,-.004,.049
65612,-.021,-.002,.052
65631,-.003,.004,.053
65656,-.014,.026,.056
65669,-.069,.026,.059
65687,-.110,.016,.048
65709,-.087,.028,.033
65725,.001,.054,.027
65751,.052,.064,.015
65766,.022,.044,-.009
65786,-.011,.023,-.016
65808,-.005,.016,-.009
65824,-.006,.010,.002
65850,-.023,-.009,.019
65868,-.042,-.017,.033
65887,-.078,-.020,.049
65907,-.117,-.033,.072
65930,-.086,-.042,.089
65941,.004,-.033,.093
65961,.006,-.029,.105
65978,-.067,-.049,.116
65997,-.072,-.070,.124
66015,-.000,-.057,.126
66037,.002,-.043,.129
66057,-.086,-.053,.129
66076,-.124,-.051,.133
66096,-.095,-.031,.143
66113,-.081,-.022,.135
66135,-.080,-.018,.119
66154,-.073,-.009,.116
66173,-.082,-.002,.126
66192,-.094,-.006,.138
66213,-.061,-.016,.129
66233,.018,-.020,.115
66252,.061,-.018,.111
66280,.004,-.034,.118
66293,-.064,-.053,.122
66313,-.043,-.057,.129
66337,.012,-.046,.118
66351,-.012,-.043,.088
66376,-.082,-.046,.056
66394,-.083,-.054,.028
66414,-.031,-.043,.002
66433,-.038,-.044,-.012
66447,-.084,-.053,-.011
66468,-.095,-.051,-.012
66491,-.080,-.045,-.014
66513,-.075,-.042,-.020
66525,-.084,-.044,-.022
66552,-.099,-.049,-.014
66567,-.097,-.046,-.013
66583,-.069,-.033,-.012
66612,-.062,-.022,-.007
66623,-.080,-.032,-.001
66648,-.073,-.039,.008
66668,-.042,-.040,.026
66681,-.027,-.042,.045
66701,-.058,-.049,.047
66720,-.084,-.066,.049
66740,-.072,-.068,.053
66760,-.042,-.057,.039
66786,-.022,-.056,.017
66797,-.016,-.056,-.008
66822,-.012,-.054,-.025
66837,-.021,-.060,-.029
66858,-.021,-.062,-.030
66877,-.012,-.068,-.029
66895,-.023,-.072,-.031
66922,-.029,-.077,-.030
66936,-.011,-.073,-.023
66956,-.003,-.067,-.014
66973,-.021,-.068,-.009
66994,-.011,-.062,-.013
67012,.012,-.049,-.022
67033,.013,-.046,-.023
67053,.021,-.054,-.014
67071,.021,-.055,-.017
67093,.017,-.060,-.020
67112,.021,-.053,-.012
67129,.021,-.040,.000
67147,.033,-.027,.008
67172,.051,-.006,.014
67191,.039,.005,.019
67211,.016,.016,.008
67227,-.014,.022,-.003
67245,-.023,.034,-.007
67273,-.000,.048,-.011
67288,-.000,.053,-.025
67308,-.037,.049,-.039
67332,-.059,.040,-.041
67345,-.043,.049,-.031
67370,-.020,.055,-.014
67383,-.022,.054,-.007
67401,-.038,.043,-.002
67427,-.048,.037,.004
67447,-.029,.027,.000
67463,-.006,.012,-.011
67483,.005,.004,-.030
67501,-.018,-.010,-.034
67525,-.017,-.021,-.020
67543,.015,-.017,-.013
67558,.030,-.012,-.008
67583,.021,-.018,-.009
67598,.001,-.024,-.020
67623,.001,-.023,-.047
67634,.019,-.009,-.082
67660,.041,.007,-.097
67681,.048,.027,-.102
67698,.048,.035,-.106
67714,.046,.037,-.104
67732,.045,.035,-.100
67754,.059,.039,-.093
67780,.080,.045,-.073
67793,.099,.039,-.047
67810,.083,.029,-.031
67838,.041,.015,-.034
67851,-.004,.000,-.033
67870,.001,-.002,-.027
67894,.057,.007,-.031
67916,.091,.016,-.044
67934,.071,.018,-.047
67948,.052,.016,-.046
67969,.066,.024,-.035
67986,.089,.042,-.028
68006,.090,.051,-.018
68025,.098,.053,-.001
68048,.090,.061,.008
68065,.044,.054,.000
68085,.004,.044,.000
68103,.006,.048,.005
68125,.010,.056,.011
68144,.015,.066,.016
68164,-.000,.070,.013
68180,-.036,.070,.005
68204,-.026,.057,.006
68223,.050,.070,.003
68243,.099,.089,-.006
68261,.096,.110,-.019
68279,.113,.130,-.062
68302,.109,.109,-.088
68320,.074,.065,-.047
68346,.074,.054,-.028
68364,.080,.043,-.056
68380,.017,.027,-.056
68398,-.015,.021,-.051
68415,-.003,.004,-.067
68437,.071,.020,-.069
68455,.083,.035,-.056
68474,.013,.020,-.063
68492,-.021,.002,-.077
68513,-.004,-.004,-.058
68536,.030,.001,-.039
68561,.056,.016,-.039
68575,.072,.033,-.042
68600,.052,.042,-.036
68612,.019,.034,-.040
68630,-.009,.024,-.044
68655,-.036,.029,-.046
68670,-.039,.039,-.047
68694,-.036,.045,-.051
68717,-.064,.048,-.061
68728,-.120,.056,-.062
68748,-.170,.073,-.053
68770,-.225,.092,-.040
68785,-.282,.075,-.025
68808,-.274,.023,-.030
68826,-.133,.023,-.057
68852,-.018,.017,-.050
68871,-.032,.009,-.018
68894,-.065,.004,-.003
68906,-.003,.015,.000
68923,.111,.054,.010
68946,.132,.060,.002
68968,-.010,.037,-.008
68981,-.150,.004,.004
68999,-.146,.020,.017
69021,-.163,.093,.039
69040,-.705,.220,.085
69061,-2.243,.301,.146
69077,-4.585,.175,.220
69099,-7.134,-.064,.224
69118,-9.553,-.396,.127
69137,-11.779,-.578,.148
69158,-14.221,-.585,.281
69176,-15.773,-.727,.251
69199,-15.486,-.930,.131
69216,-13.519,-.942,.088
69236,-9.754,-.832,.328
69252,-4.082,-.546,.218
69276,1.655,-.351,-.122
69293,5.796,.081,-.243
69312,8.258,.616,-.278
69337,9.937,.936,-.184
69353,12.342,1.016,-.072
69377,15.824,-.213,-.227
69391,17.995,-1.100,-.850
69417,18.855,.502,-1.479
69434,15.811,1.355,-1.245
69472,8.255,.458,-.554
69477,.002,.089,-.090
69518,-5.081,-.577,.031
69521,-5.704,-.898,.220
69610,-3.470,-.215,.193
69628,-2.263,.472,-.060
69633,-5.146,.811,-.140
69636,-10.808,-.010,-.126
69661,-16.914,-1.098,.614
69663,-15.134,-.937,.208
69730,-11.842,-.810,.005
69731,-7.566,-.731,-.193
69732,-2.633,-.885,-.364
69747,.820,-.674,-.195
69761,2.623,-.122,-.085
69781,3.466,.172,-.178
69801,4.678,.369,-.096
69822,6.298,.525,.077
69843,7.925,.679,-.011
69858,9.449,.812,-.292
69885,11.004,.656,-.430
69903,12.148,.132,-.400
69917,13.052,-.330,-.482
69945,13.263,.153,-.754
69955,12.724,.781,-.901
69982,9.763,.957,-.801
69999,4.876,.698,-.433
70018,.321,.226,-.121
70033,-1.838,.023,-.301
70058,-1.002,.167,-.569
70078,1.092,.454,-.585
70097,1.774,.529,-.410
70112,.826,.354,-.176
70134,-.286,.122,-.071
70152,-.550,-.002,-.062
70173,-.070,.024,-.006
70192,.275,.055,.076
70211,.089,.001,.131
70230,-.210,-.077,.165
70245,-.215,-.104,.174
70268,.035,-.075,.149
70287,.176,-.059,.124
70306,.072,-.079,.111
70325,-.069,-.108,.094
70343,-.043,-.111,.070
70364,.085,-.086,.048
70384,.104,-.077,.042
70403,.032,-.081,.034
70423,.012,-.078,.030
70441,.037,-.064,.031
70460,.089,-.060,.019
70483,.099,-.062,.013
70507,.060,-.071,.014
70521,.056,-.081,.011
70541,.056,-.082,.004
70566,.055,-.079,.002
70583,.054,-.077,.008
70606,-.003,-.078,.010
70620,-.034,-.079,-.003
70645,.006,-.065,-.013
70659,.044,-.048,-.023
70677,.048,-.042,-.031
70698,.007,-.035,-.041
70721,-.007,-.039,-.058
70733,.016,-.031,-.068
70761,.008,-.027,-.079
70775,-.014,-.037,-.080
70793,-.023,-.045,-.072
70817,-.022,-.051,-.061
70843,.015,-.046,-.034
70856,.039,-.037,.003
70872,-.001,-.055,.031
70894,-.062,-.098,.041
70912,-.109,-.127,.030
70932,-.099,-.126,.017
70950,-.072,-.103,.021
70970,-.026,-.103,.024
70995,.002,-.089,.022
71015,-.021,-.076,.017
71031,-.055,-.070,.014
71050,-.051,-.049,.002
71072,-.009,-.027,-.008
71087,-.021,.002,-.006
71112,-.076,.004,-.009
71125,-.050,.015,-.017
71146,-.007,.010,-.030
71166,-.039,-.010,-.050
71185,-.089,-.035,-.053
71205,-.033,-.042,-.019
71226,.088,-.029,.024
71246,.156,-.021,.060
71264,.140,-.021,.093
71283,.104,-.038,.102
71304,.093,-.046,.100
71321,.128,-.048,.107
71339,.131,-.051,.103
71362,.088,-.067,.094
71380,.055,-.073,.089
71400,.030,-.057,.072
71421,-.021,-.048,.045
71437,-.032,-.031,.016
71458,.008,.010,-.005
71482,.045,.045,-.009
71497,.039,.071,-.017
71527,.002,.077,-.025
71537,-.021,.067,-.031
71553,.007,.051,-.060
71573,.044,.051,-.094
71594,.027,.039,-.101
71619,-.022,.024,-.099
71634,-.044,.015,-.101
71659,.005,.021,-.106
71679,.041,.038,-.102
71692,.023,.038,-.085
71711,-.007,.042,-.058
71731,.011,.045,-.040
71749,.052,.053,-.035
71774,.046,.048,-.047
71788,-.003,.034,-.060
71807,-.021,.032,-.063
71830,.002,.029,-.066
71847,.008,.023,-.069
71871,.016,.021,-.068
71886,.044,.020,-.066
71911,.033,.018,-.071
71930,.002,.011,-.080
71946,-.005,.009,-.097
71967,.019,.009,-.115
71987,.066,.011,-.118
72022,.066,.024,-.115
72025,.005,.011,-.116
72045,-.043,.001,-.118
72061,-.027,-.001,-.129
72080,-.009,.004,-.133
72106,-.029,.000,-.133
72126,-.081,-.006,-.133
72137,-.113,-.016,-.126
72165,-.111,-.021,-.106
72179,-.080,-.026,-.083
72202,-.067,-.028,-.067
72217,-.064,-.028,-.053
72244,-.025,-.022,-.041
72262,.022,-.016,-.036
72274,.013,-.022,-.033
72297,-.036,-.040,-.028
72313,-.075,-.051,-.034
72335,-.092,-.045,-.042
72355,-.084,-.040,-.040
72373,-.040,-.026,-.045
72393,.001,-.002,-.060
72416,-.026,.011,-.058
72433,-.059,.022,-.058
72449,-.032,.033,-.063
72471,-.003,.045,-.057
72494,.002,.045,-.049
72510,-.020,.039,-.047
72533,-.044,.029,-.047
72548,-.065,.018,-.053
72567,-.069,.016,-.050
72588,-.033,.024,-.039
72608,.006,.035,-.029
72626,.013,.034,-.030
72648,-.005,.027,-.052
72672,-.037,.013,-.077
72689,-.093,.009,-.074
72704,-.233,.023,-.055
72726,-.668,.044,-.039
72747,-1.441,-.010,-.036
72768,-2.325,-.064,-.060
72786,-3.452,.054,-.099
72802,-5.387,.200,-.097
72821,-8.577,.138,-.058
72841,-12.634,-.332,.016
72860,-16.415,-.820,.155
72880,-18.335,-.927,.340
72898,-18.099,-1.014,.445
72920,-15.670,-.914,.656
72945,-10.204,-.514,.549
72965,-2.737,-.461,-.003
72978,4.088,-.520,-.370
72995,8.479,.099,-.545
73022,10.408,.770,-.465
73045,11.177,.953,-.223
73057,13.067,1.009,-.192
73076,15.959,-.230,-.309
73102,17.329,-1.029,-.839
73114,17.352,.469,-1.381
73147,15.020,1.041,-1.009
73161,8.879,1.008,-.264
73197,.726,.845,.164
73255,-8.681,-.597,.219
73263,-8.905,-.465,.478
73264,-9.144,-.012,.432
73279,-11.934,.013,.523
73359,-15.168,-.335,.509
73372,-17.010,-1.195,.458
73377,-15.498,-1.652,.094
73394,-3.475,-.582,-.179
73428,2.685,-.450,-.286
73447,4.479,.555,-.524
73465,4.225,.379,-.144
73485,5.720,.369,.199
73505,8.311,.721,.096
73525,11.823,.739,-.429
73542,14.013,.293,-.815
73564,15.019,-.191,-.969
73580,14.953,-.065,-.960
73601,13.500,.465,-.931
73626,10.802,.469,-.769
73639,6.667,.589,-.582
73661,1.712,.400,-.444
73686,-2.036,-.233,-.381
73698,-2.489,-.362,-.317
73723,-.082,-.061,-.336
73740,1.983,.271,-.430
73763,1.655,.261,-.297
73775,.066,.004,-.012
73802,-.816,-.204,.088
73818,-.500,-.176,.072
73834,.220,-.050,.082
73854,.454,.017,.133
73875,.115,-.024,.164
73893,-.251,-.082,.149
73913,-.247,-.078,.121
73932,-.058,-.032,.103
73950,.063,.000,.069
73972,.057,.002,.027
73995,-.033,.015,.010
74019,-.115,.020,.004
74032,-.098,.024,.013
74053,-.059,.033,.013
74070,-.043,.028,-.001
74092,-.015,.033,.006
74106,.018,.054,.010
74128,.028,.046,.016
74146,.002,.060,.017
74167,-.037,.049,.013
74186,-.045,.042,.002
74206,.018,.051,-.006
74224,.063,.068,-.020
74242,.035,.061,-.039
74263,-.021,.051,-.042
74285,-.020,.059,-.050
74304,.034,.071,-.066
74322,.046,.067,-.073
74348,-.017,.054,-.080
74363,-.066,.039,-.082
74382,-.037,.037,-.072
74401,.021,.044,-.069
74422,.051,.033,-.066
74442,.011,.015,-.057
74460,-.051,-.010,-.049
74481,-.040,-.021,-.045
74497,.001,-.015,-.047
74518,.013,-.013,-.029
74538,-.014,-.009,-.002
74555,-.015,-.015,.009
74578,.011,-.011,.006
74596,.005,-.009,.013
74613,-.042,-.012,.014
74633,-.050,-.017,.015
74653,-.018,-.002,.033
74679,.028,.005,.054
74696,.033,.005,.049
74719,-.009,.001,.026
74733,-.048,-.012,.021
74749,-.049,-.006,.016
74775,-.011,-.001,.003
74790,.027,.006,-.001
74816,-.006,.010,.004
74829,-.054,-.005,.013
74849,-.051,-.007,.013
74868,-.033,-.010,.000
74888,-.027,-.010,-.002
74913,-.043,-.009,.004
74926,-.049,-.018,-.003
74946,-.032,-.018,-.009
74975,-.020,-.006,-.011
74985,.010,-.011,-.017
75012,.040,-.007,-.018
75023,.018,-.007,-.002
75047,.012,-.015,.015
75063,.026,.000,.020
75090,.002,-.007,.025
75103,-.000,-.018,.019
75121,.002,-.018,.008
75148,.004,-.022,.005
75160,.005,-.013,.005
75180,-.010,-.015,.002
75204,-.001,-.017,.004
75224,.024,-.009,.013
75240,.033,-.005,.019
75267,.034,.001,.011
75278,.032,-.004,.003
75297,.034,-.004,.005
75316,.027,-.005,-.002
75341,.024,-.012,-.009
75355,.057,-.010,-.007
75373,.090,-.006,-.008
75395,.066,-.007,-.009
75414,-.020,-.026,-.008
75434,-.009,-.023,-.012
75452,.089,.001,-.006
75473,.095,.015,.014
75492,-.007,-.001,.026
75515,-.075,-.004,.024
75532,-.028,.009,.017
75550,.033,.026,.020
75570,.033,.029,.028
75589,.005,.023,.030
75612,-.009,.022,.025
75630,-.011,.026,.014
75648,.001,.027,.008
75668,.034,.034,-.001
75684,.041,.034,-.008
75713,.005,.027,-.007
75728,-.022,.017,-.003
75753,-.022,.022,-.007
75765,-.012,.020,-.008
75791,-.012,.027,-.018
75804,-.020,.024,-.035
75822,-.012,.020,-.047
75844,.008,.018,-.039
75864,.035,.018,-.013
75882,.028,.012,.015
75908,-.011,-.004,.026
75921,-.027,-.020,.025
75948,-.007,-.015,.032
75967,.016,-.011,.043
75984,.011,-.010,.045
75999,-.015,-.010,.047
76019,-.036,-.007,.041
76044,-.021,.007,.032
76060,.022,.022,.021
76083,.065,.032,.016
76096,.072,.037,.024
76118,.033,.033,.034
76134,.010,.024,.030
76152,.018,.020,.013
76173,.019,.017,-.007
76201,-.005,.011,-.019
76214,-.028,.006,-.033
76238,-.006,.013,-.046
76255,.027,.023,-.044
76272,.019,.021,-.035
76296,-.018,.017,-.042
76310,-.026,.012,-.052
76338,.021,.016,-.045
76360,.061,.023,-.035
76369,.038,.013,-.024
76389,-.010,.000,.004
76408,-.010,-.009,.021
76427,.018,-.002,.030
76450,.024,.001,.049
76466,.010,.007,.053
76487,-.016,.011,.034
76506,-.016,.016,.021
76527,.017,.034,.016
76545,.072,.053,.010
76566,.126,.071,.005
76585,.127,.090,.006
76605,.062,.094,.004
76625,.029,.089,-.012
76644,.033,.090,-.030
76662,.007,.092,-.047
76682,-.032,.078,-.068
76700,-.025,.067,-.097
76718,-.021,.061,-.113
76749,-.056,.043,-.111
76761,-.082,.022,-.096
76784,-.038,.012,-.080
76800,-.001,.004,-.062
76819,-.032,-.018,-.045
76840,-.065,-.042,-.035
76864,-.031,-.050,-.027
76883,.034,-.046,-.016
76895,.037,-.043,-.001
76923,-.004,-.049,.014
76939,-.026,-.045,.022
76953,-.020,-.028,.030
76978,-.033,-.013,.034
76997,-.110,.007,.048
77010,-.380,.039,.061
77031,-1.243,.158,.064
77051,-3.133,.265,.043
77076,-5.889,.159,-.036
77093,-8.930,-.222,-.177
77116,-12.136,-.572,-.145
77131,-15.415,-.463,.131
77150,-17.793,-.539,.298
77167,-18.149,-.953,.418
77192,-16.263,-1.037,.579
77212,-11.005,-.691,.518
77227,-3.519,-.731,-.073
77250,2.728,-.853,-.485
77265,6.199,-.356,-.703
77290,7.934,.270,-.597
77311,9.950,.566,-.234
77325,15.104,.781,-.217
77349,18.662,-.463,-.672
77363,22.425,-1.186,-1.148
77388,23.500,.757,-1.440
77399,16.464,1.460,-.977
77422,4.586,.627,-.474
77448,-5.470,.111,-.557
77460,-9.206,-1.156,-.205
77481,-7.075,-.920,.480
77502,-2.510,-.011,.329
77522,-.866,.540,-.240
77542,-3.763,.672,-.184
77561,-8.931,.105,.118
77578,-14.155,-.946,.314
77596,-17.709,-1.412,.573
77617,-18.779,-1.186,.620
77636,-17.478,-.935,.553
77655,-13.813,-.687,.446
77674,-8.021,-.527,.014
77694,-1.273,-.594,-.504
77715,3.408,-.414,-.342
77734,5.028,.215,-.319
77754,4.873,.424,-.475
77771,5.244,.517,-.309
77792,6.733,.682,-.052
77817,9.617,.914,-.106
77830,12.960,.487,-.465
77895,14.948,-.195,-.769
77903,15.898,-.222,-.943
77913,12.929,.841,-.811
78010,8.407,.622,-.521
78034,3.211,.465,-.215
78036,-1.039,.097,-.145
78037,-2.678,-.243,-.218
78038,-1.160,-.108,-.231
78040,1.379,.285,-.260
78066,1.918,.409,-.233
78069,.458,.199,-.056
78131,-.882,-.098,.061
78132,-.874,-.161,.043
78134,-.029,-.060,-.005
78147,.456,.027,.002
78164,.165,-.017,.037
78181,-.314,-.115,.044
78209,-.385,-.145,.028
78224,-.121,-.125,.009
78252,.056,-.077,.006
78262,.002,-.076,.008
78280,-.159,-.084,.000
78301,-.209,-.079,-.014
78316,-.108,-.059,-.038
78344,-.027,-.010,-.050
78357,-.027,.015,-.046
78382,-.025,.040,-.031
78402,.002,.068,-.027
78419,.029,.066,-.020
78433,.015,.059,-.016
78454,-.015,.034,-.003
78481,-.031,.035,.013
78497,-.018,.034,.010
78513,.008,.032,.002
78535,.044,.031,.000
78552,.048,.023,.003
78573,.012,.018,.022
78591,-.027,.011,.044
78610,-.029,.006,.043
78633,-.001,.004,.032
78651,.029,.001,.025
78670,.019,.001,.021
78689,-.007,-.011,.015
78707,-.010,-.021,.006
78727,.021,-.021,.003
78748,.033,-.016,.013
78767,.015,-.013,.024
78786,-.001,-.010,.039
78804,.006,-.001,.056
78831,.028,.007,.054
78851,.012,.022,.047
78872,-.003,.023,.054
78890,.032,.027,.065
78903,.040,.029,.070
78923,.034,.021,.069
78942,.038,.009,.070
78971,-.005,.005,.070
78988,-.078,-.005,.074
79002,-.117,-.002,.072
79019,-.099,.007,.069
79045,-.022,.015,.072
79058,.043,.031,.077
79079,.066,.035,.075
79097,.044,.044,.069
79116,.015,.042,.064
79136,-.000,.034,.039
79157,-.007,.023,-.014
79177,-.012,.013,-.067
79195,.012,.012,-.112
79215,.082,.013,-.133
79235,.164,.024,-.129
79253,.209,.026,-.101
79275,.160,.016,-.067
79295,.049,.001,-.050
79313,-.034,-.011,-.046
79329,-.034,.002,-.049
79352,.035,.039,-.039
79370,.111,.072,-.020
79389,.120,.075,-.029
79417,.065,.055,-.067
79431,.016,.024,-.094
79450,-.011,.007,-.094
79468,-.029,-.006,-.094
79485,-.031,-.016,-.108
79513,.001,-.022,-.117
79527,.060,-.024,-.116
79549,.087,-.038,-.108
79564,.030,-.073,-.090
79584,-.045,-.121,-.067
79606,-.056,-.154,-.053
79626,-.042,-.167,-.045
79647,-.049,-.181,-.018
79664,-.069,-.193,.014
79683,-.064,-.183,.027
79701,-.039,-.166,.037
79722,-.037,-.139,.060
79740,-.045,-.117,.072
79761,-.017,-.093,.072
79780,.013,-.065,.075
79799,-.004,-.046,.085
79819,-.039,-.034,.100
79838,-.037,-.017,.109
79865,.012,.002,.102
79879,.052,.012,.091
79902,.046,.007,.078
79921,.013,-.005,.069
79934,-.004,-.016,.069
79954,-.001,-.020,.075
79976,-.015,-.027,.088
79993,-.037,-.043,.100
80019,-.039,-.037,.091
80033,-.028,-.020,.075
80062,-.028,-.007,.063
80074,-.015,-.006,.049
80100,.016,-.004,.041
80118,.023,-.016,.038
80130,-.023,-.039,.033
80150,-.070,-.049,.036
80175,-.088,-.050,.053
80188,-.084,-.044,.074
80208,-.050,-.042,.072
80229,-.020,-.039,.066
80248,-.042,-.042,.071
80275,-.080,-.048,.069
80288,-.067,-.040,.065
80308,-.005,-.029,.064
80325,.043,-.026,.061
80348,.034,-.034,.047
80366,-.009,-.054,.034
80384,-.062,-.079,.032
80410,-.058,-.099,.016
80424,.005,-.095,-.003
80445,.046,-.100,-.012
80463,.019,-.106,-.028
80481,-.034,-.112,-.034
80505,-.027,-.109,-.028
80520,.043,-.084,-.030
80545,.085,-.060,-.028
80563,.040,-.050,-.011
80579,-.023,-.040,-.009
80597,-.022,-.018,-.007
80619,.033,.016,.010
80638,.082,.049,.024
80656,.069,.067,.020
80678,.018,.070,.006
80695,.005,.073,-.006
80713,.030,.087,-.002
80734,.026,.104,.014
80758,-.003,.121,.019
80775,.006,.134,.013
80791,.062,.152,.011
80814,.084,.175,.011
80832,.035,.175,.015
80850,-.011,.166,.019
80877,.021,.163,.014
80891,.090,.172,.006
80917,.071,.172,.019
80932,-.004,.154,.045
80953,-.026,.138,.047
80969,.027,.143,.031
80988,.033,.138,.027
81006,-.064,.125,.028
81025,-.249,.116,.025
81052,-.677,.156,.027
81068,-1.797,.259,.015
81085,-3.855,.359,.014
81112,-6.618,.297,.033
81128,-9.776,.017,.048
81151,-13.412,-.263,.136
81173,-16.966,-.362,.329
81187,-18.289,-.640,.450
81202,-17.283,-.976,.614
81223,-13.156,-.811,.665
81242,-6.717,-.721,.281
81273,.947,-.505,-.464
81284,6.846,-.172,-.607
81300,10.115,.359,-.672
81326,11.648,.582,-.608
81347,13.207,.577,-.404
81365,15.001,-.253,-.306
81378,16.973,-1.030,-.744
81398,18.094,.313,-1.399
81418,15.855,1.257,-1.243
81439,8.740,.943,-.688
81459,-.539,.514,-.293
81475,-6.761,-.467,.034
81494,-8.357,-.837,.478
81520,-7.469,-.209,.523
81540,-7.241,.193,.261
81558,-9.461,.186,.302
81581,-13.151,-.056,.364
81595,-16.158,-.827,.408
81620,-17.565,-1.757,.660
81634,-16.519,-1.679,.661
81651,-12.474,-1.007,.254
81672,-5.150,-.406,.027
81690,2.079,-.406,-.139
81711,5.884,.012,-.386
81730,6.276,.509,-.455
81749,6.149,.604,-.226
81769,6.788,.584,.054
81787,8.537,.817,.019
81808,11.341,.575,-.306
