time,x,y,z
62050,-.042,.092,.020
62053,-.013,.120,.010
62075,-.031,.046,.037
62096,.021,.039,.059
62116,.046,.168,.094
62135,.039,.198,-.011
62156,-.018,.096,-.053
62177,.039,.130,-.009
62202,.033,.069,.028
62219,.028,-.018,.008
62233,.026,.074,-.029
62254,.048,.108,-.033
62274,.064,.077,-.144
62293,.091,.014,-.098
62315,.185,-.018,-.081
62333,.134,.024,.052
62355,.185,.014,.091
62374,.077,.044,-.046
62393,.023,.097,-.017
62414,.002,.028,-.035
62433,.024,.012,-.029
62455,.052,.031,.018
62473,.110,-.056,.086
62493,.330,.150,-.015
62513,.587,.486,-.933
62532,.532,.238,-2.296
62552,.601,-.790,-2.556
62574,.390,-1.342,-2.341
62594,2.316,-.659,-.851
62612,-1.058,1.400,8.249
62632,-5.380,1.861,1.602
62652,.403,1.562,-5.480
62673,2.487,-3.422,-.193
62691,-.419,.733,1.156
62712,-2.363,.935,3.220
62731,-.514,-.513,2.324
62752,-.019,.310,.056
62772,.054,1.437,.420
62791,.509,1.463,.677
62811,.347,.600,.395
62831,.895,-.708,-1.642
62851,.810,-2.474,-3.440
62871,.143,.425,-.898
62891,-.111,.612,-.017
62911,.363,-.349,-.074
62931,.209,.339,-.296
62951,.714,.739,-2.253
62971,1.004,-.389,-3.354
62990,.180,-2.348,-2.796
63024,1.474,-2.115,-.192
63031,2.246,1.580,3.282
63050,-4.840,2.828,28.824
63071,-5.074,2.481,-11.231
63090,3.688,-1.300,.109
63110,2.742,-2.430,-2.065
63130,-1.635,1.392,.569
63150,-1.731,1.576,3.601
63169,-.712,-.578,2.339
63189,-.623,-.399,.007
63210,.083,1.328,-.531
63230,.183,2.118,1.314
63249,.675,1.047,-.156
63270,.585,-1.693,-2.714
63291,1.270,-1.250,-2.851
63309,-.289,.441,-.847
63328,-.229,.449,.183
63349,-.134,-.452,-.085
63370,-.182,-.468,.363
63388,.002,-.040,.457
63410,.115,.095,.308
63428,.180,.029,.049
63450,.232,.284,-.082
63469,.080,.249,-.030
63488,.047,.141,-.168
63509,-.005,-.061,-.068
63527,.060,-.001,.026
63548,-.023,-.064,.054
63569,-.038,-.053,.362
63587,-.028,.300,.174
63607,-.001,.243,.150
63627,.068,.114,.293
63647,.025,.140,-.018
63667,.073,.034,.077
63687,.173,.130,.263
63707,.143,.151,-.133
63727,.091,-.019,.159
63747,.219,-.035,.244
63768,.106,-.147,.166
63789,.156,.028,.252
63806,.137,.003,.091
63826,.105,-.042,-.140
63846,.081,.036,-.112
63868,.131,-.017,-.123
63886,.086,-.013,.010
63906,.080,.037,.000
63926,.095,.051,-.033
63946,.111,.171,.019
63966,.132,.136,.055
63988,.054,.208,.113
64010,.034,.053,.011
64025,.047,.082,.131
64046,-.002,.191,.112
64066,.044,.019,-.054
64084,-.041,.054,.184
64105,.042,.071,-.044
64125,-.014,.040,.068
64145,.017,.121,-.031
64165,.050,-.028,-.178
64185,.001,.030,-.001
64204,.065,.097,.074
64225,.067,-.037,-.142
64245,.049,.086,-.040
64266,.110,.112,-.103
64284,.049,.105,-.114
64303,.030,.070,.052
64324,.055,-.034,.138
64345,.070,.055,.185
64365,.052,.071,.063
64383,.030,-.054,.047
64406,.022,.101,-.075
64426,.035,-.009,-.095
64444,.030,-.021,-.013
64465,.027,.066,.020
64484,.076,.078,.056
64515,.218,.074,-.029
64529,.145,.074,.078
64544,.101,.116,.131
64566,.069,-.039,.196
64583,.130,.017,.208
64603,.006,-.038,.118
64624,.032,-.038,.100
64649,.071,-.055,.069
64670,.051,.020,-.049
64683,.062,.098,-.038
64709,-.004,.142,-.133
64728,.025,.064,-.018
64742,-.012,.159,-.027
64763,-.020,.158,.015
64782,.066,.140,.028
64801,.047,.123,.078
64828,.002,-.023,.153
64847,.061,.029,.120
64866,.009,-.005,.074
64882,.059,.047,.062
64903,-.027,.066,.008
64932,.003,-.025,.050
64949,.021,-.023,-.012
64966,.086,.026,-.077
64994,.066,.038,-.097
65000,.051,.133,-.149
65022,.104,.064,-.126
65046,.097,.000,.017
65065,.048,-.006,-.007
65088,.075,-.043,.058
65101,-.003,.056,.047
65130,.008,-.008,.055
65140,.027,.028,.072
65160,-.043,.026,.001
65186,.019,.089,.015
65203,.028,.027,-.064
65223,.003,.101,-.016
65246,.049,.067,-.034
65264,.040,.085,-.014
65285,.017,.027,-.129
65306,.031,.121,.060
65322,.055,.049,.058
65340,.131,-.001,-.083
65360,.135,.141,.045
65380,.111,.040,-.021
65400,.180,.085,.053
65423,.131,.033,.028
65440,.120,.086,.078
65459,.016,.075,.108
65481,.067,.014,.058
65501,-.053,.097,.172
65525,.002,.006,-.023
65540,.040,.127,.043
65559,.052,.120,.023
65582,.004,.132,-.057
65599,.014,.105,-.055
65621,-.017,.042,-.076
65644,.034,.044,-.046
65666,.011,.005,-.104
65680,.076,.017,-.110
65699,.094,-.032,.055
65723,.049,.048,.012
65743,.093,.031,-.049
65762,.117,.136,.004
65778,.076,.137,.008
65798,.064,.062,-.006
65826,.057,.072,-.001
65844,.091,.097,.055
65862,.035,.051,.095
65876,.030,.142,.101
65896,.061,.047,.028
65919,.105,.102,.041
65939,-.021,.020,.059
65957,-.101,-.068,.024
65982,-.020,-.018,.047
65995,-.031,.065,.045
66016,.024,.050,-.035
66036,.045,.160,-.094
66055,.045,.025,.067
66076,.014,.048,.014
66094,-.012,.146,-.014
66116,-.014,.134,.024
66135,-.006,.056,.046
66154,.013,.040,-.007
66175,.051,.090,-.034
66195,.093,.146,.009
66217,.126,.025,.036
66236,.147,-.067,-.049
66255,.097,.081,-.010
66275,.154,.117,-.005
66295,.111,.040,-.028
66317,.111,-.052,.024
66334,.102,-.024,.060
66356,.075,.036,-.030
66374,.055,.049,-.010
66394,.012,.081,.059
66415,.008,.012,.025
66434,.065,.084,-.022
66454,-.011,.111,-.063
66475,-.075,.077,.003
66493,.044,.012,.017
66515,.049,.065,-.058
66533,-.022,-.029,-.028
66553,-.016,.038,.042
66573,.022,.020,.059
66591,.032,-.051,-.003
66614,.009,.006,-.063
66632,-.040,.025,-.052
66653,.029,-.059,.000
66672,.039,-.046,-.023
66692,.045,-.011,-.041
66713,.059,.027,.026
66732,.041,-.004,.002
66753,.041,.022,-.022
66772,.041,.103,.016
66792,.079,.056,.034
66812,.013,.023,-.004
66832,.067,.078,.047
66853,.054,.067,-.047
66872,.012,.006,-.069
66892,.051,.012,.017
66911,.033,.050,-.039
66932,.065,.019,.004
66964,.069,-.023,.045
66971,.050,-.041,-.007
66991,.050,.013,.058
67012,.055,.089,-.023
67031,.101,.100,-.050
67052,.015,.054,.067
67070,.075,.083,.056
67091,.022,.038,.008
67111,-.012,.022,.040
67131,.070,.027,-.008
67151,.019,-.007,-.058
67277,.002,-.013,.009
67292,.017,-.024,-.019
67301,-.024,.068,-.032
67326,.022,.062,-.075
67327,.094,.074,-.123
67335,.081,.099,-.077
67336,.093,.138,-.051
67437,.054,.083,.001
67461,.068,.141,-.017
67473,.015,.098,-.031
67501,.107,-.028,.142
67504,.073,-.020,.123
67508,-.003,-.020,.161
67510,-.051,.084,.105
67541,-.006,.070,.055
67551,.057,.059,.021
67708,-.055,.029,.021
67728,-.027,.005,-.017
67734,-.060,.032,-.044
67749,.039,-.003,-.020
67751,.028,.039,-.042
67752,-.034,.084,-.082
67778,.031,.064,-.052
67780,.020,.036,-.022
67781,.060,-.010,-.026
67784,-.002,.072,-.025
67792,.053,-.028,-.033
67890,.072,.017,-.004
67900,.072,.019,-.004
67902,.057,.011,.024
67905,.058,.074,-.046
67932,.068,.081,-.026
67934,.058,.056,.067
67938,.128,.089,.093
67956,.092,.034,.020
67968,.127,.073,.024
67986,.050,.131,-.023
68007,.007,.040,-.027
68025,.002,.092,.002
68046,.147,.073,.034
68067,.083,.146,-.032
68086,.129,.088,-.063
68107,.108,.024,-.025
68126,.058,-.012,.046
68146,.061,.014,.127
68167,.011,-.001,.114
68185,.073,-.026,-.001
68205,.046,.107,-.038
68225,.081,.026,-.079
68247,.036,.064,.026
68265,.063,.116,-.054
68284,.019,.058,.003
68304,.046,-.012,.036
68325,.041,-.013,-.031
68345,.003,.024,-.053
68366,.012,.032,-.028
68385,.022,-.006,-.022
68405,.045,.077,-.022
68425,.055,.075,-.044
68445,.028,-.010,-.024
68465,-.017,.113,-.047
68484,-.018,.028,-.031
68504,.046,.038,.007
68524,.048,.080,-.063
68549,.093,.084,-.047
68563,.080,.107,.052
68690,.142,.035,.017
68707,.015,.006,.095
68712,.044,.133,.083
68716,.038,.107,.043
68745,.055,.122,.037
68750,.044,.061,.091
68753,.071,.080,.005
68852,-.033,.001,-.052
68871,-.005,.014,-.027
68878,.029,.023,.020
68883,-.031,.031,-.073
68917,-.023,.016,-.080
68918,-.039,.128,-.078
68923,-.002,.015,-.107
68929,.079,.031,.030
68932,.080,.061,.006
69085,.071,.014,-.022
69102,.127,.032,.043
69112,.106,.019,.028
69128,.020,.040,.022
69133,.121,.014,-.001
69136,.038,.050,.013
69189,.039,.036,-.094
69195,.030,-.033,.030
69201,.119,.037,-.014
69209,.177,.106,.014
69213,.079,.118,.041
69216,.062,.160,.016
69301,-.034,.159,.112
69314,.006,.118,.159
69335,-.053,.113,.034
69341,.015,.024,-.060
69342,.092,.017,-.068
69361,.088,.007,-.084
69380,.086,-.034,-.128
69400,.060,.010,-.092
69431,.113,-.089,-.057
69441,.044,.006,-.097
69464,.092,.002,-.103
69480,.115,.031,.043
69501,.096,.002,.051
69518,.059,.035,.003
69540,.018,.059,-.016
69559,.056,.041,.109
69580,.134,.071,.101
69600,.083,.145,.047
69621,.131,.039,-.001
69640,.038,.066,.073
69659,-.007,.038,-.041
69679,-.025,.013,.044
69699,-.008,.058,.020
69720,.015,.000,-.092
69741,.086,.045,-.080
69761,.096,.065,-.101
69787,.029,.039,-.061
69800,.070,.059,-.013
69822,.014,.061,-.003
69842,.084,.025,-.050
69858,.067,.084,.030
69878,.051,.033,.062
69909,.099,.060,.069
69921,.127,.038,.039
69938,-.018,.021,.060
69956,.004,.110,-.021
69980,-.023,-.010,.008
70003,.006,.031,.077
70016,.061,.011,.010
70036,.100,.043,-.037
70055,.087,-.017,.006
70075,.059,.028,-.050
70095,.041,.041,-.039
70116,.007,-.003,-.028
70136,.071,-.011,-.009
70156,-.048,-.046,.038
70176,.017,-.068,.023
70196,-.027,.055,-.020
70216,-.004,.118,.083
70235,-.053,.009,.094
70255,.021,-.001,.045
70275,.014,.073,.066
70296,.064,.098,.083
70316,-.004,.077,-.091
70335,-.022,.002,-.056
70355,.106,.088,-.040
70375,.058,-.040,-.127
70395,.097,-.039,-.008
70415,.197,.018,-.068
70435,.124,-.067,-.140
70455,.231,-.607,-.114
70474,.529,-.710,-1.014
70495,.611,-.285,-2.083
70515,.763,.428,-2.672
70534,.179,.498,-1.849
70555,1.053,.996,-.293
70575,-1.902,-1.091,8.319
70595,-1.870,.338,-.788
70614,1.879,3.720,-3.651
70634,-.113,-2.920,-.951
70654,.030,.597,.348
70674,-1.886,.825,3.972
70694,-.237,-1.519,1.851
70714,.012,-.887,-.388
70733,-.120,1.348,.639
70753,.136,2.367,1.193
70774,.442,1.459,.027
70793,.556,.421,-.844
70813,.447,-2.383,-3.318
70833,-.623,.351,-1.305
70853,-.163,.302,-.003
70874,-.016,-.414,-.199
70900,-.064,-.648,.092
70913,.421,-.285,-.682
70932,.358,-.514,-2.880
70952,.568,-.134,-2.512
70972,.934,-1.901,-.065
70992,2.424,1.498,2.022
71012,-3.234,4.140,15.440
71031,-4.213,-.370,-8.730
71052,4.143,1.751,-1.434
71071,1.907,-1.920,-1.632
71091,-1.458,.338,-.373
71110,.071,.575,1.453
71131,-.305,.103,2.117
71152,-.510,-.606,-.014
71170,.303,1.480,.687
71192,-.407,2.058,1.132
71211,.260,.431,.666
71232,.703,1.372,.383
71251,.564,-1.728,-2.865
71271,1.505,-.733,-4.047
71290,-.667,.968,-1.121
71311,-.926,.806,.856
71330,-.530,-.638,1.352
71351,-.436,-.730,.888
71373,.027,-.150,.345
71390,.184,.163,.172
71411,.148,.492,.309
71430,.085,.432,.250
71450,.079,.316,.030
71470,-.013,.342,-.165
71490,-.032,.077,-.179
71510,-.169,.202,.022
71531,-.140,.326,.394
71552,-.133,.407,.340
71569,-.064,.339,.091
71590,-.023,.253,-.005
71609,-.050,.251,.028
71631,-.087,.219,.143
71651,.016,.187,.147
71669,-.037,.243,.080
71690,.030,.330,.070
71709,.012,.154,-.059
71728,.042,.166,.037
71749,.085,.150,-.001
71768,.101,.286,-.120
71789,.081,.299,.060
71807,.135,.314,.012
71828,.093,.188,.109
71849,.072,.226,.166
71881,-.025,.148,.040
71889,-.007,.287,.229
71907,-.047,.151,.161
71928,.002,.104,.184
71948,.059,.120,.201
71967,.115,.125,.103
71987,.031,.236,.109
72008,.112,.235,.096
72027,.135,.006,.093
72046,.123,.081,.220
72071,.134,.086,.231
72092,.143,.085,.201
72112,.083,.003,.088
72134,.010,.066,.136
72147,.088,.122,.044
72171,.062,.103,.113
72186,.057,.169,.100
72212,-.002,.164,-.227
72234,.009,.131,-.011
72251,.013,.133,.133
72273,-.004,.083,.189
72294,.067,.227,.095
72313,.057,.154,.032
72335,.072,.126,.041
72353,.066,.053,-.061
72372,-.022,.064,-.225
72393,-.060,.083,-.069
72411,.047,.066,-.043
72432,-.115,-.149,-.050
72458,-.091,-.005,-.016
72466,-.112,.110,.031
72487,-.020,.144,.062
72513,.083,.196,.106
72533,.114,.347,.140
72544,.215,.241,.103
72572,.151,.160,-.017
72586,.116,.116,.039
72605,.110,.094,.126
72627,.035,.026,.006
72644,-.014,.161,-.069
72665,.026,.006,-.118
72687,-.064,.057,-.095
72707,-.026,.111,-.032
72727,.040,.091,-.064
72745,.058,-.056,-.002
72764,.025,-.019,-.007
72784,.099,.041,-.048
72805,.147,.048,-.010
72826,.146,.025,.032
72847,.130,.004,.128
72874,.122,.018,.072
72884,.083,.009,-.046
72908,.122,.025,-.119
72933,.082,.030,-.059
72950,.071,.113,-.058
72964,.100,.104,.032
72991,.033,.143,.114
73005,-.005,.240,.097
73030,.005,.202,.084
73049,.045,.140,.063
73068,-.009,.179,.033
73089,.016,.055,.125
73111,.040,.010,.153
73131,-.009,.002,.055
73142,.044,.019,-.067
73170,.148,.069,-.093
73188,.135,.080,-.136
73207,.030,.007,-.271
73221,.101,-.020,-.137
73247,.097,-.022,-.101
73261,.059,-.061,-.135
73287,-.013,.002,-.159
73308,-.008,.112,-.080
73332,.091,.205,-.195
73345,.299,.229,-.431
73367,.806,.010,-.447
73386,1.229,.346,-1.874
73406,-.415,1.461,-4.150
73429,-.783,-1.767,-.638
73447,1.037,-1.689,2.363
73470,-3.067,-2.120,12.013
73480,-.995,3.043,-2.523
73501,2.193,2.816,-4.458
73523,.356,.028,-.242
73551,-1.276,.515,1.203
73565,-2.291,-.925,4.083
73582,-.966,-2.666,1.896
73604,-.360,-.764,.454
73619,.954,1.767,-.926
73640,.369,1.486,1.324
73664,.480,.351,.122
73679,.672,-2.673,-2.515
73706,.289,-.026,-1.799
73721,-.179,.993,-.547
73741,-.104,-.047,-.011
73760,.179,-.190,.156
73778,.231,.056,.278
73800,.642,-.396,-1.796
73821,1.272,-.341,-3.288
73857,.619,-.146,-2.151
73861,1.441,.210,1.493
73883,.551,1.905,.061
73901,-3.884,3.096,10.390
73921,-2.267,1.873,-7.867
73941,2.407,-3.920,-1.319
73959,1.216,-.713,.244
73986,-2.457,.983,1.159
74008,.530,.596,.032
74026,-.114,-.647,1.397
74041,-.622,.640,.962
74058,-.981,.985,1.256
74078,.116,-.121,-.585
74102,.815,.811,.169
74125,.682,1.740,-.104
74139,.089,-2.017,-2.009
74165,1.092,-1.028,-2.438
74184,-.264,.045,-.828
74197,-.434,.443,.548
74218,-.227,-.322,.526
74243,-.283,-.543,.481
74256,-.000,-.155,.507
74283,.241,.318,.538
74296,.170,.362,.083
74316,.102,.370,.039
74344,.022,.368,.315
74363,.072,.243,.180
74383,.050,.215,.241
74402,.131,.212,.072
74415,.052,.268,.072
74441,.026,.184,-.286
74463,-.109,.100,.049
74477,.145,-.106,.016
74504,.068,-.009,-.113
74529,.088,-.188,.202
74537,.218,.013,.100
74557,.121,.067,.105
74580,.135,.080,.290
74596,.214,.245,.074
74614,.026,.083,.031
74638,.066,.201,.159
74663,.046,.177,.103
74677,.058,.415,.345
74702,.049,.245,.116
74723,.096,.170,.223
74740,.124,.064,.184
74753,.094,.234,-.017
74774,.059,.140,-.063
74795,.017,.186,-.056
74818,-.013,.052,.048
74840,.095,.105,.069
74853,.115,.056,-.091
74876,.138,.182,-.213
74896,.016,.083,.160
74916,.139,-.028,.219
74934,.206,.113,-.057
74954,.145,.177,.065
74974,.054,.105,.012
74995,.027,-.006,-.095
75016,.027,-.039,.056
75034,.003,-.013,.166
75061,.020,-.004,.151
75081,.027,.075,.155
75099,.111,.148,.035
75127,.014,.214,-.101
75133,-.002,.153,-.004
75154,.055,.052,.061
75176,.017,.019,.055
75194,.021,.116,.035
75213,-.011,.033,-.059
75236,-.022,.009,-.195
75258,-.075,.010,-.193
75279,-.018,.063,-.136
75300,-.036,.125,.027
75327,.022,.057,.068
75332,.033,.140,-.064
75355,.087,.050,-.122
75372,.104,.148,.034
75391,.176,.244,.237
75416,.246,.329,.289
75438,.139,.140,.307
75456,.054,.054,.186
75471,-.055,.031,.217
75491,.059,.028,.270
75512,.118,.134,.243
75540,.182,.028,.087
75552,.199,.029,-.027
75576,.214,.038,-.165
75589,.137,.151,-.122
75607,.133,.083,-.076
75631,.130,.046,.084
75649,.081,.104,.146
75669,.016,.019,.054
75689,-.032,.013,-.152
75707,-.087,.078,-.012
75731,-.115,.003,.109
75751,-.095,.010,.027
75770,.032,.035,.021
75789,.058,.000,.025
75819,.096,.016,.015
75829,.030,.133,-.055
75850,.022,.130,.025
75871,.067,.104,.085
75889,-.006,.079,.086
75910,.026,-.004,.000
75927,.155,-.016,.010
75948,.057,.029,.028
75967,.102,.002,-.010
75988,.029,.026,-.001
76010,.013,-.006,.013
76029,.095,-.040,.068
76049,.027,.067,-.091
76069,.097,.129,-.135
76088,.110,.064,-.102
76110,.112,.089,.012
76129,.111,.002,.021
76149,.059,.020,-.045
76168,.099,.093,-.067
76190,.105,.081,-.241
76210,.029,-.007,-.080
76229,.056,-.091,.006
76255,.070,-.078,.237
76273,.068,.030,.187
76295,.154,-.028,-.004
76309,.170,.099,-.101
76331,.172,.164,-.089
76353,.123,.042,-.002
76373,.064,.078,-.049
76393,.007,.127,-.084
76414,-.029,.082,-.095
76434,.015,.148,-.007
76451,.031,.081,.188
76465,.059,.025,.123
76485,.048,.104,.041
76512,.016,.141,.059
76534,.039,.115,.076
76547,.003,.238,.018
76576,.006,.129,.096
76592,-.051,.050,.126
76610,.008,.078,.090
76633,-.017,-.088,.069
76645,.008,-.099,-.007
76670,-.014,-.114,-.052
76685,.024,-.127,-.041
76710,.129,-.193,.035
76732,.219,-.159,.039
76752,.310,.049,.009
76773,.336,.131,-.204
76791,.296,.179,-.235
76817,.244,.232,-.097
76827,.118,-.002,.147
76846,-.036,-.025,.226
76866,-.232,.000,.214
76885,-.251,.109,-.061
76905,-.235,.156,.006
76927,-.069,.096,.011
76946,.035,.100,.020
76966,-.039,.045,-.162
76986,.012,.074,-.282
77008,-.072,.241,-.306
77027,-.051,-.002,-.079
77047,.061,-.180,.325
77066,.106,-.085,.364
77084,.186,-.053,.051
77107,.229,.115,-.146
77132,.266,.079,-.273
77145,.343,.067,-.318
77171,.427,-.104,-.765
77190,.426,-.126,-1.726
77210,.147,.438,-1.741
77232,.828,-.886,.248
77249,1.070,-.080,-.811
77270,-3.630,.902,17.604
77289,-1.550,2.199,-5.969
77307,.274,-.533,-1.098
77330,1.715,-.796,-.726
77349,-1.368,1.598,.432
77369,-.839,.006,1.668
77389,-.289,-1.519,1.598
77408,-.425,-.463,.905
77428,-.301,.164,.176
77442,.209,1.054,.124
77462,.029,.580,.498
77481,.447,-.186,.032
77511,.581,-.973,-1.333
77530,.242,-2.145,-2.415
77542,-.171,.176,-1.350
77562,-.347,.492,-.377
77580,-.034,.009,-.029
77601,.037,.073,-1.071
77622,.126,-.507,-2.275
77649,.298,-2.019,-2.186
77667,.955,-.902,-2.067
77682,2.019,2.080,1.596
77706,-2.730,.699,16.872
77727,-5.202,4.605,-6.482
77746,2.497,-.509,-2.405
77763,3.403,-3.393,-1.973
77792,-2.015,1.899,.074
77800,-.052,.738,1.408
77830,-.357,-.236,2.737
77845,-.402,-.592,-.329
77865,.391,.862,-.320
77879,-.179,.982,.341
77900,-.138,-.120,1.211
77922,.367,-.316,-.072
77940,.379,.033,-.344
77958,.603,-.941,-1.276
77980,-.007,-1.499,-1.858
78001,-.221,-.236,-.970
78020,-.129,-.152,-.327
78040,-.074,-.293,.313
78059,-.141,-.308,.489
78079,-.056,-.118,.601
78100,.030,.059,.637
78120,.101,.238,.530
78141,.120,.373,.385
78159,.162,.504,.192
78177,-.083,.464,-.052
78204,-.065,.333,.225
78228,.079,.131,.271
78245,-.019,-.057,.422
78265,.025,-.024,.244
78277,-.138,.039,.186
78298,-.109,.090,.076
78318,-.092,.085,.062
78343,.061,.070,.034
78363,-.028,-.024,-.442
78383,-.088,-.063,-.195
78405,.130,.225,-.035
78426,.088,.173,.029
78443,.131,.039,-.003
78460,.156,.041,-.507
78477,-.002,.059,-.253
78498,.224,.117,.135
78526,.127,-.031,.279
78543,-.008,-.143,.413
78557,-.044,.022,-.111
78586,-.139,-.038,-.116
78596,-.039,.131,.281
78619,-.061,.059,.221
78635,-.243,-.180,.172
78658,-.271,-.013,.250
78681,-.324,.041,.052
78701,-.334,.084,-.088
78724,-.274,.017,-.043
78743,-.107,.025,-.083
78760,-.110,.008,-.141
78778,-.027,-.098,-.146
78796,-.014,-.042,-.100
78820,.004,.211,-.106
78842,.103,.124,-.237
78860,.152,.188,-.003
78876,.283,.133,.150
78901,.198,.071,.154
78924,.191,.184,.154
78935,.175,.031,-.055
78955,-.001,-.061,-.086
78976,.053,.062,.097
78997,.054,-.117,.071
79015,.144,-.095,.054
79035,.186,.053,-.050
79053,.246,-.037,-.326
79077,.230,.022,-.135
79095,.093,-.026,.095
79116,.056,-.013,.124
79135,-.043,.105,-.038
79152,-.198,.020,.037
79175,-.241,.147,-.061
79195,-.250,.144,.084
79215,-.183,.127,.151
79233,-.069,.076,.105
79252,-.096,.022,-.001
79274,.052,.082,-.025
79295,.102,.084,-.001
79325,.071,.145,.109
79333,.024,.085,.064
79360,.081,.118,.098
79373,.028,-.059,.017
79397,.062,.016,.039
79424,.105,-.004,.112
79431,.101,.122,-.049
79453,.001,-.003,-.243
79475,.055,.139,.015
79491,.052,.097,.070
79527,.068,.064,.049
79531,.117,.165,-.027
79551,.195,.143,-.249
79575,.215,.154,-.185
79591,.166,.081,.001
79611,.216,-.001,.130
79640,.132,.014,.056
79658,.039,-.113,.007
79678,.016,-.008,.146
79690,.035,-.025,.113
79711,-.022,-.042,.003
79737,.037,-.015,-.025
79769,-.039,.135,-.043
79771,-.005,.103,-.115
79796,.054,.124,-.010
79813,.032,.107,.291
79828,-.054,.158,.364
79857,-.063,.042,.227
79874,-.099,.111,.066
79894,-.099,.138,-.048
79909,-.121,.011,-.199
79937,.313,.073,-.167
79955,.837,.184,-.828
79976,.951,.179,-3.165
79995,.685,1.048,-4.247
80021,-.346,-.564,-2.858
80031,1.492,-.623,3.225
80050,-2.483,-.558,20.350
80070,-3.461,2.131,-6.957
80096,1.142,-.730,-3.617
80109,2.248,-2.449,-1.070
80129,-3.080,1.759,3.880
80150,-1.065,-1.321,2.384
80170,-.004,-1.300,.486
80191,.625,1.038,-1.585
80211,1.437,2.054,-.895
80227,.454,.757,-.394
80247,.470,-1.463,-1.784
80270,.104,-1.819,-1.385
80290,-.134,.302,.218
80310,-.075,.201,.064
80331,-.083,-.088,-.194
80350,.378,1.064,-1.571
80369,.702,.772,-4.050
80394,.278,-.942,-3.393
80415,.784,-1.993,-.590
80437,3.110,.922,3.950
80454,-1.388,2.828,7.077
80472,-7.031,2.346,-5.000
80486,3.954,2.003,-6.782
80512,2.610,-3.559,.492
80535,-1.902,.660,.302
80546,-.771,-.663,1.974
80568,-.292,-1.078,2.999
80591,-1.164,-.359,-.405
80615,.067,.026,.325
80625,.286,1.452,.745
80646,.814,1.142,-.301
80665,1.214,1.777,-.267
80685,.629,-2.081,-2.963
80712,.325,-.640,-3.052
80744,-.566,.556,-.839
80751,-.783,.197,.323
80768,-.534,-.587,.661
80792,-.462,-.676,.898
80811,.203,-.146,.714
80835,.266,.051,.445
80851,.369,.283,.199
80871,.222,.611,.169
80890,-.110,.552,.519
80910,-.067,.465,.359
80924,-.148,.203,.113
80951,-.049,.147,-.107
80970,.037,.116,-.022
80986,.036,.176,-.070
81012,-.011,.242,.069
81032,.050,.001,.069
81045,.060,-.113,-.565
81065,.011,.071,-.238
81086,.195,.110,-.017
81110,.021,.076,.259
81135,.131,.117,.153
81145,.087,.308,-.262
81166,.030,.305,.021
81185,.242,.237,.336
81204,.105,.064,.310
81224,.146,.090,.276
81247,.183,.396,.211
81266,.032,.401,.023
81286,.055,.234,.169
81304,.065,.298,.089
81324,.034,.036,.127
81343,.086,.081,.001
81365,-.008,.152,-.073
81385,-.027,.141,-.233
81403,-.187,.060,-.115
81425,-.001,.140,-.046
81444,-.022,.103,-.022
81471,-.059,.050,.132
81483,-.079,.143,.048
81510,-.053,.173,-.138
81523,-.044,.155,-.199
81549,.002,.098,.012
81568,.098,.093,.113
81581,.159,-.004,-.080
81609,.136,.121,.002
81623,.236,.113,-.077
81649,.124,.134,.010
81668,.126,.094,.185
81681,.091,.094,.068
81707,-.030,.097,.159
81740,.022,.113,.167
81742,.067,.017,.116
81768,.018,.024,.056
81788,-.043,.119,-.089
81806,-.100,.059,-.039
81829,-.058,.125,-.010
81840,-.040,.047,.074
81861,-.037,.074,.043
81881,-.064,.029,-.102
81907,.017,.190,-.145
81929,.030,.232,-.020
81942,.113,-.008,.115
81962,.008,.026,.078
81986,.130,.007,-.003
82010,.539,.071,-.285
82025,.730,.445,-2.380
82040,.339,.408,-5.138
82061,-.749,-2.372,-2.966
82080,1.842,.028,.590
82104,-1.811,-1.831,9.279
82127,-3.980,.899,.924
82139,1.922,3.385,-8.261
82165,.868,-.762,1.161
82185,-.793,.456,.684
82206,-1.557,-1.069,4.348
82228,-.298,-.462,1.674
82242,.144,-.614,.062
82264,.924,1.889,.022
82279,-.150,1.959,1.193
82299,.626,1.424,.831
82319,.194,-2.682,-.964
82340,1.015,-1.194,-2.210
82362,.504,.537,-1.532
82380,.247,.764,-.583
82400,.085,.081,-.658
82420,.370,-.957,-1.110
82439,1.143,-.023,-2.638
82459,.953,-.406,-.762
82480,1.722,-.935,1.980
82499,-4.259,.313,17.147
82517,-3.257,2.278,-8.041
82538,4.258,4.094,-.543
82557,.339,-3.009,-2.845
82579,-1.932,-.917,.204
82604,-.116,-.715,1.046
82616,.152,-.800,.256
82642,.089,-.508,1.462
82662,-.567,1.030,.545
82681,-.086,1.123,.165
82705,-.528,-.685,2.017
82719,.054,-.318,.185
82743,.800,.680,-.661
82764,.606,.913,-.163
82785,1.128,-.243,-1.591
82802,.613,-1.578,-2.599
82824,-.129,.386,-1.106
82836,-.216,.655,.567
82856,-.283,-.379,.850
82879,-.311,-.350,.840
82901,-.117,.026,.578
82915,-.091,.154,.527
82942,.072,.295,.314
82956,.091,.248,-.003
82982,.031,.380,-.061
83003,.110,.480,-.047
83022,.162,.253,-.095
83042,.103,.010,.201
83055,.094,-.137,-.129
83075,.055,-.241,.038
83095,.023,.044,.218
83125,-.052,.146,.188
83135,-.017,.178,.225
